id,date_sold,city,neighborhood,zipcode,lat,long,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,garage,parking,hoa_monthly,price,price_per_sqft
6010,2017-04-24,Delhi,Riverside,245204,28.525852,77.072888,2643,7042,3,2.9,1,0,0,2,10,2289,354,1969,0,2,5,98,13337000,5046.16
6011,2016-12-27,Delhi,Sunset Park,357909,28.588384,77.05845,1454,7675,1,1.6,1,0,0,3,10,1425,29,1983,0,1,2,0,10933000,7519.26
6012,2021-01-07,Kolkata,Riverside,941258,22.50705,88.330209,1011,5433,2,1.6,3,0,1,3,6,852,159,1969,0,3,4,371,8738000,8642.93
6013,2017-09-07,Bengaluru,Industrial Area,907782,13.056398,77.689578,1258,4914,1,1.0,1,0,1,3,10,1041,217,1904,0,3,4,87,10613000,8436.41
6014,2018-06-29,Bengaluru,Hilltop,302004,12.949649,77.502048,4967,17994,1,3.5,1,0,0,3,5,3919,1048,1980,0,1,6,5,16796000,3381.52
6015,2022-07-18,Hyderabad,Garden Villas,940687,17.369655,78.33609,2206,11211,4,3.1,4,0,0,3,6,1570,636,1975,1987,1,3,0,11239000,5094.74
6016,2022-12-18,Mumbai,Industrial Area,934658,19.160442,72.97137,2661,12631,5,1.7,1,0,4,4,8,2609,52,1995,0,3,6,0,16340000,6140.55
6017,2015-07-28,Hyderabad,Lake View,607600,17.518689,78.324686,1139,3419,2,1.1,1,0,0,3,6,1007,132,1992,0,2,3,105,8619000,7567.16
6018,2015-04-23,Bengaluru,Industrial Area,384598,12.902819,77.555161,5743,8119,6,2.7,1,0,0,4,6,4534,1209,2010,2018,1,6,0,21446000,3734.29
6019,2020-09-30,Hyderabad,Riverside,784175,17.410028,78.565388,521,2523,3,2.4,3,0,0,5,7,424,97,1904,0,1,2,78,6588000,12644.91
6020,2015-10-23,Delhi,Riverside,783624,28.688003,77.192779,4710,8683,1,1.6,3,0,2,1,6,4631,79,1907,0,2,6,15,17558000,3727.81
6021,2016-12-14,Delhi,Sector 5,711983,28.71524,77.230587,2336,2527,4,1.9,2,0,0,2,9,1855,481,1998,0,2,4,74,12242000,5240.58
6022,2019-10-07,Hyderabad,Industrial Area,650024,17.441246,78.424987,5495,28665,2,2.6,1,0,0,3,9,5480,15,1914,0,0,5,0,18457000,3358.87
6023,2023-08-04,Pune,Garden Villas,944326,18.631291,73.848682,5938,23106,3,2.2,3,0,1,3,11,4920,1018,2024,0,1,6,97,22201000,3738.8
6024,2024-04-27,Delhi,Garden Villas,810034,28.634514,77.177771,2235,12199,6,2.4,1,0,2,5,4,2161,74,1977,0,1,3,106,13126000,5872.93
6025,2016-04-17,Kolkata,Lake View,854823,22.617338,88.382246,825,2824,1,2.3,2,0,1,3,11,734,91,2018,0,1,2,0,7317000,8869.09
6026,2015-06-23,Pune,Sunset Park,679355,18.448637,73.788703,1399,7880,5,2.7,1,0,0,4,2,900,499,1947,0,1,2,0,7355000,5257.33
6027,2019-07-11,Bengaluru,Old Town,865676,13.034134,77.526346,4479,12406,2,1.4,3,0,0,3,10,3790,689,1923,1953,3,6,0,16731000,3735.43
6028,2021-12-30,Bengaluru,Green Acres,244446,12.952419,77.649876,2661,12301,4,2.2,2,0,2,4,6,2611,50,1943,0,2,5,181,12028000,4520.11
6029,2019-05-30,Hyderabad,Central Park,513552,17.456195,78.376572,1511,3785,3,1.3,2,0,0,5,8,1108,403,2001,0,1,3,0,10611000,7022.5
6030,2025-04-26,Hyderabad,Hilltop,907125,17.478847,78.549531,1165,1172,5,1.4,2,0,4,4,8,865,300,1951,0,2,3,0,12961000,11125.32
6031,2018-11-24,Bengaluru,Industrial Area,679830,12.970817,77.556504,4116,11931,3,3.9,3,0,0,3,6,2660,1456,1989,0,1,5,62,16766000,4073.37
6032,2015-03-29,Bengaluru,Riverside,275130,13.060275,77.516237,3272,15342,3,1.0,3,0,3,3,5,2633,639,1990,2008,1,4,0,14616000,4466.99
6033,2019-03-22,Hyderabad,Hilltop,701272,17.482479,78.399134,1103,1930,4,2.7,2,0,0,3,3,794,309,2021,0,1,2,0,7035000,6378.06
6034,2021-12-20,Mumbai,Industrial Area,784944,19.001947,72.906463,5011,17659,1,4.7,3,0,3,2,7,4553,458,1964,0,1,6,454,18813000,3754.34
6035,2022-01-24,Pune,Central Park,263838,18.542245,73.910516,811,1672,1,3.8,1,0,0,4,8,553,258,1909,0,2,3,0,8166000,10069.05
6036,2015-08-20,Pune,Garden Villas,824648,18.415963,73.797878,3589,4928,3,2.6,2,0,0,3,6,3213,376,1980,1999,1,5,0,13033000,3631.37
6037,2019-03-10,Mumbai,Riverside,981536,19.060564,72.819851,3052,12474,1,3.9,1,0,0,2,5,2331,721,2010,0,2,5,330,13981000,4580.93
6038,2020-08-17,Delhi,Green Acres,845036,28.668255,77.021241,430,2477,4,2.4,2,0,0,4,5,419,11,2010,0,2,2,204,6876000,15990.7
6039,2016-07-25,Delhi,Lake View,287598,28.560154,77.141088,3154,8054,3,1.7,1,0,0,4,6,2616,538,1908,0,0,3,248,13200000,4185.16
6040,2017-12-05,Kolkata,Old Town,803591,22.521053,88.407715,1219,4758,3,2.0,2,0,2,2,9,1164,55,1970,0,2,3,86,9705000,7961.44
6041,2015-04-20,Chennai,Garden Villas,522737,13.073768,80.280766,5876,33893,1,2.9,1,0,0,3,5,4130,1746,1959,2003,1,6,79,19147000,3258.51
6042,2017-01-24,Delhi,Riverside,588455,28.590053,77.028261,5515,23452,3,4.1,1,0,1,3,7,5398,117,1991,0,2,6,8,19311000,3501.54
6043,2019-01-19,Pune,Old Town,555151,18.428669,73.750509,5044,22020,4,3.1,2,0,0,3,8,3464,1580,1996,0,2,6,0,19525000,3870.94
6044,2023-05-05,Bengaluru,Garden Villas,397711,13.045451,77.500236,1156,2190,3,1.9,1,0,0,4,10,1131,25,1987,0,1,2,0,10370000,8970.59
6045,2021-06-25,Delhi,Sector 5,969626,28.529673,77.250508,2284,7910,2,1.4,2,0,1,3,7,2170,114,2024,0,0,2,0,11104000,4861.65
6046,2017-01-30,Hyderabad,Lake View,606441,17.493468,78.325418,5522,15657,5,1.0,1,0,0,3,8,3760,1762,1931,0,1,6,0,18992000,3439.33
6047,2018-01-30,Delhi,Sector 5,533351,28.651554,77.176162,1053,3533,3,1.9,2,0,1,3,7,908,145,1949,0,1,2,0,8597000,8164.29
6048,2023-08-31,Mumbai,Garden Villas,513562,19.145035,72.867158,2873,14377,1,1.0,2,0,0,3,9,2148,725,1990,0,1,4,0,14525000,5055.69
6049,2015-09-29,Bengaluru,Garden Villas,886373,12.97567,77.550871,2989,9874,5,2.9,1,0,2,4,9,2273,716,1920,0,2,5,0,16536000,5532.29
6050,2023-08-06,Kolkata,Old Town,755304,22.640057,88.43004,4932,6482,3,1.7,1,0,0,3,9,3037,1895,1921,0,1,6,0,16927000,3432.08
6051,2017-08-07,Kolkata,Garden Villas,282258,22.577383,88.390598,4259,23543,4,3.0,1,0,1,3,9,3967,292,1963,0,2,6,55,14660000,3442.12
6052,2017-03-11,Kolkata,Lake View,880825,22.646026,88.35631,5151,19183,1,4.5,2,0,0,3,9,3625,1526,2005,0,1,6,0,18077000,3509.42
6053,2022-12-20,Delhi,Green Acres,334022,28.680044,77.101571,5971,33572,6,1.9,1,1,0,3,9,5419,552,1922,0,2,6,131,26357000,4414.17
6054,2019-09-17,Hyderabad,Garden Villas,765245,17.358255,78.401446,1514,5847,2,2.2,1,0,0,3,10,1265,249,1961,0,3,5,0,11158000,7369.88
6055,2022-09-02,Kolkata,Green Acres,705033,22.541306,88.377934,969,1306,5,2.4,2,0,0,3,7,958,11,1922,0,1,2,0,7776000,8024.77
6056,2024-09-25,Pune,Garden Villas,405600,18.442857,73.892579,3416,12859,3,1.7,2,0,3,2,10,2324,1092,1980,0,0,3,0,14196000,4155.74
6057,2018-10-19,Hyderabad,Sector 5,618434,17.379319,78.483038,5222,20255,4,2.1,2,0,3,3,4,3803,1419,1904,2017,1,6,0,19840000,3799.31
6058,2025-02-01,Kolkata,Sunset Park,426364,22.666821,88.436879,796,1649,1,1.6,3,0,0,3,6,531,265,1977,1999,1,2,0,5965000,7493.72
6059,2023-11-03,Hyderabad,Industrial Area,942424,17.460637,78.410101,2687,9015,5,3.4,2,0,2,3,11,2507,180,1976,0,1,4,21,13916000,5179.01
6060,2020-09-30,Kolkata,Garden Villas,707905,22.575901,88.410857,558,1840,3,1.8,2,0,2,4,6,409,149,1971,1990,2,3,62,7646000,13702.51
6061,2023-05-04,Pune,Sector 5,721727,18.45293,73.756785,5944,24456,1,1.0,2,0,0,3,10,4030,1914,1994,0,0,6,0,20111000,3383.41
6062,2020-02-03,Hyderabad,Central Park,226842,17.44322,78.583123,2810,6458,1,1.0,2,0,3,2,7,2351,459,1968,0,2,5,0,14272000,5079.0
6063,2024-10-02,Mumbai,Lake View,774847,19.15755,72.811901,5896,23046,4,1.2,2,0,2,3,6,4428,1468,1930,0,0,6,238,21222000,3599.39
6064,2022-12-02,Bengaluru,Riverside,279935,13.030293,77.550946,3792,8360,4,1.6,3,0,2,4,4,3507,285,1911,0,2,6,0,15973000,4212.29
6065,2015-11-25,Mumbai,Hilltop,887023,19.10558,72.965333,3061,9894,7,2.9,3,0,3,4,8,2772,289,1911,0,1,4,0,14289000,4668.08
6066,2017-04-27,Pune,Industrial Area,693159,18.636946,73.929875,2687,4336,3,2.8,1,0,0,3,6,1741,946,1944,0,1,4,0,10655000,3965.39
6067,2021-01-05,Pune,Sector 5,196695,18.562553,73.713404,1641,1947,2,2.9,4,0,3,2,7,1546,95,2015,0,2,4,0,9940000,6057.28
6068,2023-10-26,Bengaluru,Central Park,347069,12.925352,77.650948,2548,6632,1,2.0,3,0,4,5,6,2530,18,1987,0,2,5,149,12915000,5068.68
6069,2023-03-25,Hyderabad,Sector 5,940289,17.475221,78.479662,5724,13582,1,3.0,4,0,0,1,8,5154,570,2011,2017,0,6,0,18752000,3276.03
6070,2019-03-07,Mumbai,Lake View,211408,19.121323,72.837518,1750,5311,2,1.8,1,0,0,3,8,1627,123,1926,0,2,4,0,10667000,6095.43
6071,2019-04-08,Bengaluru,Central Park,603961,13.083305,77.574617,5300,30793,5,1.0,2,0,0,3,8,5125,175,1983,0,1,6,0,17912000,3379.62
6072,2018-03-05,Kolkata,Hilltop,665668,22.616857,88.434452,5827,21042,4,2.9,1,0,0,4,7,5328,499,1999,0,2,6,0,19895000,3414.28
6073,2018-11-19,Chennai,Industrial Area,961162,13.150537,80.329191,3005,11316,2,1.3,1,0,2,4,8,2506,499,1924,1970,2,5,0,13619000,4532.11
6074,2024-10-16,Kolkata,Lake View,531595,22.672498,88.334444,4362,24898,3,1.8,1,0,2,3,8,2736,1626,1998,0,0,4,0,17018000,3901.42
6075,2022-05-26,Hyderabad,Industrial Area,346501,17.509592,78.390668,1054,5908,1,1.6,3,0,0,1,5,837,217,2020,0,0,1,0,7509000,7124.29
6076,2020-07-18,Chennai,Riverside,688642,13.091518,80.231681,1175,6369,3,2.5,2,0,0,5,7,1073,102,1927,0,1,2,0,9190000,7821.28
6077,2023-03-06,Pune,Riverside,815357,18.427981,73.800459,1354,2017,3,2.2,1,0,0,3,2,951,403,1922,0,1,2,126,6218000,4592.32
6078,2025-08-22,Kolkata,Garden Villas,910464,22.553215,88.44271,3810,15893,1,1.8,1,0,2,4,7,3282,528,1993,0,1,5,0,15940000,4183.73
6079,2021-12-12,Mumbai,Garden Villas,321145,19.031023,72.917377,726,3659,2,3.6,2,0,2,3,9,527,199,1989,2003,2,3,0,9213000,12690.08
6080,2025-09-13,Chennai,Sector 5,700271,13.094065,80.226381,1322,6845,5,1.9,1,1,2,2,4,1249,73,1984,0,1,2,135,15310000,11580.94
6081,2017-07-22,Kolkata,Sector 5,146684,22.643267,88.442803,4563,17748,1,1.8,1,0,0,2,6,3401,1162,1964,0,2,6,0,15008000,3289.06
6082,2018-05-07,Hyderabad,Green Acres,224092,17.352553,78.466235,3426,3726,1,2.8,1,0,2,4,3,2118,1308,1931,0,1,4,296,15219000,4442.21
6083,2018-07-02,Delhi,Sunset Park,227798,28.639792,77.145589,793,4654,5,3.2,1,0,1,3,7,661,132,2024,0,1,2,198,8045000,10145.02
6084,2023-06-17,Chennai,Sunset Park,520835,13.026552,80.277894,1104,3711,3,2.9,3,0,0,4,11,683,421,1926,0,2,3,63,9786000,8864.13
6085,2025-05-31,Bengaluru,Green Acres,640876,12.998215,77.642549,3954,11735,5,1.4,3,0,2,3,6,2714,1240,1919,0,0,4,0,15662000,3961.05
6086,2019-10-25,Hyderabad,Hilltop,434935,17.498708,78.576089,5085,15127,4,2.4,3,0,0,3,6,4071,1014,2007,0,1,6,0,18438000,3625.96
6087,2017-12-13,Pune,Riverside,403625,18.532009,73.709577,2521,7867,2,2.1,1,0,2,2,5,2313,208,1927,1939,0,3,0,10784000,4277.67
6088,2022-01-03,Hyderabad,Lake View,863891,17.357213,78.564604,3055,6754,3,1.8,2,0,1,2,9,2224,831,1953,0,2,5,0,14345000,4695.58
6089,2015-12-09,Pune,Lake View,785888,18.627015,73.708582,5746,15150,2,1.1,3,0,2,2,7,4113,1633,1974,0,2,6,0,18942000,3296.55
6090,2021-07-22,Mumbai,Sunset Park,395714,19.095522,72.897783,3815,22611,3,2.2,1,0,3,1,6,2461,1354,1900,0,2,6,0,14598000,3826.47
6091,2020-03-12,Kolkata,Old Town,907584,22.672791,88.397794,3061,8696,2,3.1,2,0,0,3,3,2554,507,2000,0,1,4,282,10939000,3573.67
6092,2018-01-02,Kolkata,Industrial Area,574311,22.686717,88.446593,2757,10018,1,3.6,1,0,0,1,10,2241,516,2010,2019,2,5,78,13018000,4721.8
6093,2021-05-27,Bengaluru,Garden Villas,300247,13.041538,77.672519,972,5095,2,3.2,1,0,0,4,8,587,385,1972,0,1,2,0,9176000,9440.33
6094,2015-03-27,Kolkata,Industrial Area,679028,22.516137,88.330551,5938,21597,1,1.6,3,0,0,3,12,5232,706,1976,0,1,6,0,21896000,3687.44
6095,2021-07-14,Kolkata,Riverside,667243,22.68517,88.302577,2073,5436,5,1.1,2,0,0,2,7,1626,447,2017,0,3,5,674,11392000,5495.42
6096,2023-03-27,Bengaluru,Sector 5,878224,13.066395,77.598757,3672,13288,5,1.0,2,0,3,4,12,2628,1044,2009,0,1,5,0,16801000,4575.44
6097,2021-02-05,Bengaluru,Industrial Area,219374,13.054697,77.616071,2269,3563,1,3.1,1,0,0,3,8,2007,262,2008,2013,1,3,0,12243000,5395.77
6098,2018-09-10,Delhi,Green Acres,668989,28.537498,77.213636,1268,2092,6,2.8,1,0,3,3,7,1173,95,1919,0,3,4,0,10161000,8013.41
6099,2016-04-04,Pune,Hilltop,233729,18.496295,73.841442,5619,25120,1,1.4,3,0,0,4,6,4714,905,2005,0,3,6,294,19069000,3393.66
6100,2025-06-29,Delhi,Green Acres,963221,28.5088,77.038072,5631,31462,5,1.2,1,0,3,3,4,3591,2040,2018,0,1,6,0,20767000,3687.98
6101,2015-01-26,Bengaluru,Industrial Area,705334,13.030116,77.670278,4565,21129,3,3.3,4,1,3,3,1,4393,172,2015,0,1,6,73,24861000,5446.0
6102,2019-11-21,Pune,Green Acres,541059,18.619251,73.813979,931,1278,3,3.0,3,0,2,4,10,565,366,1992,0,1,2,221,8979000,9644.47
6103,2020-06-03,Hyderabad,Sunset Park,779261,17.478381,78.354706,5636,16990,2,3.3,1,0,0,2,8,3854,1782,1982,0,1,6,0,18815000,3338.36
6104,2019-08-28,Pune,Hilltop,976492,18.524576,73.880702,4231,4285,2,2.6,1,0,0,4,5,2986,1245,1998,0,2,6,0,15423000,3645.24
6105,2018-08-08,Chennai,Old Town,636170,13.167301,80.320969,2036,7240,1,2.6,1,0,4,4,8,1523,513,2023,0,1,3,0,11576000,5685.66
6106,2021-11-14,Hyderabad,Riverside,917222,17.405933,78.589153,4259,8373,1,1.0,1,0,0,4,11,3161,1098,1940,0,1,5,0,17557000,4122.33
6107,2017-08-29,Pune,Green Acres,498228,18.464819,73.703286,2349,12545,1,1.6,1,0,0,3,4,2254,95,1971,0,3,5,0,10580000,4504.04
6108,2023-03-04,Chennai,Central Park,198060,13.118857,80.217376,3061,4658,9,4.0,1,1,0,5,9,2811,250,1994,0,0,3,289,19686000,6431.23
6109,2024-03-23,Pune,Central Park,848855,18.642294,73.925736,750,755,5,1.4,2,0,0,2,10,510,240,1984,1997,2,3,18,9243000,12324.0
6110,2021-10-06,Chennai,Green Acres,942584,13.097449,80.245027,3998,13016,6,2.2,4,0,1,4,8,3925,73,1998,0,2,6,0,16916000,4231.12
6111,2021-04-25,Mumbai,Garden Villas,552137,19.080176,72.822414,5795,10299,3,3.6,1,0,1,4,11,4317,1478,1912,0,2,6,294,21520000,3713.55
6112,2024-04-12,Pune,Green Acres,743677,18.513005,73.925047,2978,13967,3,2.9,1,0,0,3,12,2047,931,2005,2006,1,4,0,14422000,4842.85
6113,2020-09-07,Hyderabad,Lake View,308304,17.354618,78.496465,2006,11233,4,1.0,3,0,0,3,9,1962,44,1987,0,1,3,30,11387000,5676.47
6114,2022-06-30,Delhi,Sunset Park,621163,28.602403,77.108132,970,1173,5,1.0,1,0,4,5,5,804,166,1943,1972,2,3,237,9668000,9967.01
6115,2017-05-03,Chennai,Lake View,583574,13.108472,80.274477,596,1775,2,3.6,1,0,0,3,4,498,98,1999,0,0,1,155,5408000,9073.83
6116,2025-06-23,Chennai,Riverside,375407,13.080375,80.333067,5562,33283,3,2.7,1,0,0,3,7,4797,765,2014,0,3,6,148,20988000,3773.46
6117,2015-08-08,Pune,Hilltop,439126,18.439302,73.88543,3689,17203,6,2.4,1,1,0,3,6,3136,553,1979,0,1,5,399,18998000,5149.91
6118,2022-09-19,Pune,Hilltop,191973,18.579969,73.816985,3360,19374,4,2.5,2,0,0,4,5,2863,497,1936,0,0,3,0,12649000,3764.58
6119,2022-03-30,Chennai,Garden Villas,447630,13.016869,80.3364,5069,9228,4,1.6,1,0,0,2,3,3045,2024,1959,0,0,5,0,16422000,3239.69
6120,2020-12-06,Bengaluru,Garden Villas,164723,13.056737,77.687541,2718,5726,4,1.1,1,0,4,3,6,2376,342,1908,0,3,6,0,14075000,5178.44
6121,2015-01-06,Kolkata,Riverside,985932,22.51627,88.406352,4344,7707,4,2.4,2,0,2,3,6,3896,448,2017,0,2,6,178,16406000,3776.7
6122,2023-01-29,Pune,Lake View,291891,18.462372,73.917641,2189,5498,1,1.4,2,0,0,4,11,1337,852,2002,0,2,4,0,10711000,4893.1
6123,2019-10-14,Pune,Central Park,379046,18.644295,73.858266,3253,15035,2,1.4,2,0,0,3,12,2764,489,2009,0,2,5,0,15635000,4806.33
6124,2023-07-12,Mumbai,Garden Villas,227474,19.064296,72.929575,4745,8658,6,1.6,1,0,1,3,13,3349,1396,1962,1980,1,6,77,19812000,4175.34
6125,2018-05-19,Kolkata,Sunset Park,602240,22.636663,88.426339,4848,17555,1,2.8,1,0,3,2,9,4127,721,2010,0,1,6,0,17487000,3607.05
6126,2017-07-21,Delhi,Industrial Area,380742,28.710792,77.059061,4041,9480,6,1.3,3,0,0,2,9,2853,1188,1973,0,0,4,48,14957000,3701.31
6127,2022-01-01,Pune,Green Acres,501776,18.53245,73.723065,4191,21567,2,1.2,1,0,0,3,11,2675,1516,1953,0,0,4,0,15860000,3784.3
6128,2019-05-30,Pune,Riverside,633261,18.518275,73.707075,4698,4853,3,1.1,1,0,1,4,6,3154,1544,2014,2015,2,6,0,16520000,3516.39
6129,2018-09-26,Pune,Hilltop,960342,18.436961,73.764632,1742,3685,2,1.8,3,0,0,3,7,1685,57,1990,0,2,4,167,8713000,5001.72
6130,2015-11-08,Kolkata,Sunset Park,968824,22.558098,88.338876,4100,16507,5,3.0,2,0,0,4,7,3180,920,2014,0,2,6,770,15799000,3853.41
6131,2018-05-14,Mumbai,Sunset Park,849575,19.150896,72.960752,4605,6832,2,1.9,1,0,0,4,7,4451,154,1949,0,3,6,0,19658000,4268.84
6132,2023-08-17,Hyderabad,Lake View,435438,17.425633,78.457877,3358,11187,2,2.0,2,0,0,3,7,2665,693,1931,0,2,5,0,13019000,3877.01
6133,2017-02-22,Hyderabad,Garden Villas,878185,17.365158,78.405426,4650,14792,4,2.2,1,0,0,2,12,4461,189,1973,0,1,6,0,19152000,4118.71
6134,2015-01-12,Chennai,Industrial Area,266878,13.138319,80.299294,3688,19409,5,1.7,2,0,2,3,6,3050,638,2012,0,1,5,54,15130000,4102.49
6135,2025-09-15,Chennai,Lake View,594896,13.1264,80.283534,5607,23140,3,1.1,3,0,1,4,6,4151,1456,1961,0,2,6,0,17792000,3173.18
6136,2016-09-24,Bengaluru,Green Acres,646163,13.04607,77.625078,5837,24507,4,1.6,3,0,0,2,9,4021,1816,1911,0,1,6,0,22071000,3781.22
6137,2018-06-25,Bengaluru,Sector 5,858426,12.97354,77.574916,3864,22253,5,1.4,1,0,0,2,11,2892,972,1940,0,1,5,26,15780000,4083.85
6138,2022-09-02,Pune,Green Acres,982835,18.602878,73.822878,5303,31350,3,1.9,2,0,0,3,12,3557,1746,1943,0,0,5,0,17880000,3371.68
6139,2018-09-16,Mumbai,Green Acres,910512,19.102977,72.850381,1109,4732,2,1.5,1,0,0,4,9,1101,8,2024,0,2,3,0,8810000,7944.09
6140,2019-11-13,Chennai,Old Town,553067,13.068828,80.307753,3118,11256,3,2.2,2,0,0,3,6,2306,812,1949,0,2,5,0,12484000,4003.85
6141,2015-07-21,Hyderabad,Lake View,444924,17.477615,78.415946,3438,13888,3,1.9,1,0,3,4,9,2829,609,1983,2020,1,4,0,15870000,4616.06
6142,2016-11-24,Kolkata,Garden Villas,729697,22.513224,88.408529,2465,7179,5,1.4,4,0,0,3,9,2462,3,1959,0,3,5,0,11718000,4753.75
6143,2016-04-13,Hyderabad,Riverside,754895,17.535424,78.53365,4578,27181,2,3.5,2,0,1,2,6,3697,881,1918,1976,0,5,70,16415000,3585.63
6144,2017-11-15,Kolkata,Sector 5,230063,22.666285,88.332013,2073,9381,5,2.5,1,1,0,5,5,1501,572,1951,0,0,2,0,13866000,6688.86
6145,2021-11-16,Hyderabad,Old Town,122101,17.350355,78.31965,3316,8141,3,1.8,2,0,3,4,10,2804,512,1919,1960,0,3,0,15277000,4607.06
6146,2025-07-30,Mumbai,Lake View,429166,19.135267,72.85298,779,1004,4,1.5,1,0,0,3,6,722,57,1973,0,1,2,465,6769000,8689.35
6147,2016-06-15,Bengaluru,Sector 5,785161,12.995883,77.602031,2705,3310,3,2.9,1,0,0,3,5,2290,415,2000,2018,1,4,0,13130000,4853.97
6148,2015-10-03,Hyderabad,Garden Villas,500271,17.381372,78.58848,5643,11425,7,1.1,1,0,0,2,13,3883,1760,1900,0,2,6,0,20198000,3579.3
6149,2017-10-03,Kolkata,Central Park,304473,22.508952,88.420326,2809,6080,2,3.4,1,0,0,5,11,1902,907,1929,0,2,5,38,13538000,4819.51
6150,2024-11-23,Delhi,Green Acres,988879,28.663222,77.070409,4542,13968,5,1.0,1,0,0,3,9,4028,514,1995,0,0,5,0,18012000,3965.65
6151,2022-01-05,Mumbai,Green Acres,925870,19.000815,72.949309,5623,11663,5,4.8,1,0,1,1,4,5283,340,1970,0,1,6,0,21443000,3813.44
6152,2018-07-07,Delhi,Hilltop,344197,28.563299,77.066303,2068,8592,3,1.6,2,0,0,3,9,1819,249,1978,0,0,2,25,11100000,5367.5
6153,2017-12-20,Delhi,Green Acres,317610,28.680147,77.059999,1615,3321,4,1.0,1,0,0,1,8,1029,586,1921,0,0,2,32,7749000,4798.14
6154,2016-01-20,Bengaluru,Lake View,785303,12.977801,77.555693,5773,11196,3,1.3,1,0,4,3,6,4208,1565,1947,0,2,6,61,21905000,3794.39
6155,2024-10-16,Chennai,Green Acres,393007,13.072556,80.253199,1658,5565,2,1.7,2,0,0,4,7,1449,209,1974,0,1,3,0,8942000,5393.24
6156,2017-09-11,Mumbai,Hilltop,383814,19.158203,72.867938,1400,7621,5,1.4,1,0,1,5,12,1238,162,1962,0,1,2,75,11860000,8471.43
6157,2019-05-20,Chennai,Lake View,819133,13.166787,80.206812,3823,12775,1,2.4,2,0,2,4,2,3004,819,1968,0,1,5,0,14155000,3702.59
6158,2021-02-07,Pune,Hilltop,912349,18.542251,73.841812,5829,17891,5,2.3,4,0,4,3,7,4192,1637,1901,0,1,6,231,20394000,3498.71
6159,2024-12-14,Kolkata,Garden Villas,383023,22.543384,88.445365,2599,10111,3,5.2,2,0,0,3,7,1655,944,1935,0,1,4,0,12312000,4737.21
6160,2021-12-27,Kolkata,Industrial Area,899418,22.630753,88.426832,3159,7222,2,2.1,2,0,0,3,10,1962,1197,1930,0,0,3,0,13581000,4299.15
6161,2017-12-17,Hyderabad,Riverside,601122,17.391335,78.480332,3271,9051,1,1.0,2,0,0,4,8,2112,1159,1913,0,1,4,0,12837000,3924.49
6162,2020-02-01,Mumbai,Hilltop,314721,19.064461,72.944023,5026,10400,1,1.8,2,0,0,4,5,3694,1332,1940,1984,1,6,90,18580000,3696.78
6163,2025-06-17,Bengaluru,Old Town,675524,12.933524,77.653572,4391,16945,3,2.1,1,0,0,4,6,3706,685,2005,0,2,6,163,17363000,3954.22
6164,2025-09-01,Kolkata,Old Town,391076,22.647776,88.339753,2767,12415,6,1.5,2,0,0,3,5,2599,168,2010,0,1,4,0,11629000,4202.75
6165,2019-08-30,Kolkata,Industrial Area,202877,22.500964,88.344365,882,3853,4,2.6,2,0,0,2,11,618,264,1999,0,1,2,247,7200000,8163.27
6166,2022-01-25,Hyderabad,Sunset Park,634625,17.368985,78.525493,5621,12783,4,2.8,4,0,0,2,8,3543,2078,1972,0,1,6,20,20383000,3626.22
6167,2016-06-14,Chennai,Lake View,939366,13.026932,80.211946,5571,27288,3,1.4,1,0,0,5,6,5495,76,2017,0,1,6,161,20700000,3715.67
6168,2021-10-21,Kolkata,Old Town,417681,22.617153,88.435414,1248,2845,3,1.6,2,0,0,2,5,1057,191,1960,0,1,2,90,8268000,6625.0
6169,2024-10-18,Bengaluru,Garden Villas,703793,13.077126,77.678339,3004,5262,6,1.0,2,0,1,3,5,1973,1031,1959,0,2,5,85,13480000,4487.35
6170,2019-05-01,Hyderabad,Old Town,733503,17.446572,78.442439,1819,5001,3,1.1,2,0,1,2,7,1274,545,1912,0,1,3,0,8622000,4739.97
6171,2020-03-29,Kolkata,Industrial Area,292221,22.654572,88.404578,3270,13043,3,1.7,1,0,0,2,6,2510,760,1903,0,2,5,0,12318000,3766.97
6172,2023-06-11,Kolkata,Riverside,223937,22.670296,88.316303,1602,2739,3,2.1,1,0,2,3,12,1581,21,2021,0,2,4,156,10801000,6742.2
6173,2017-06-07,Delhi,Sunset Park,126280,28.626391,77.162757,1119,4745,6,1.9,1,0,0,3,6,724,395,1921,0,2,3,0,9154000,8180.52
6174,2022-03-14,Bengaluru,Lake View,309738,12.979392,77.694215,1183,6288,3,1.2,2,0,0,4,13,912,271,2016,0,3,4,231,10389000,8781.91
6175,2025-08-30,Kolkata,Central Park,213752,22.690494,88.440276,2559,6310,9,3.1,2,0,0,3,10,1983,576,2018,0,2,5,0,12609000,4927.32
6176,2024-01-05,Pune,Central Park,476578,18.603436,73.754132,4999,16252,4,3.0,1,0,0,3,11,4983,16,1962,1979,3,6,204,20012000,4003.2
6177,2019-07-23,Pune,Sector 5,181387,18.597947,73.871245,3774,8082,4,3.1,3,0,0,4,6,2555,1219,2024,0,2,6,0,15756000,4174.88
6178,2020-12-29,Bengaluru,Industrial Area,196125,13.031485,77.566516,1441,4044,3,3.6,2,0,0,3,5,1135,306,1952,0,0,1,217,9012000,6253.99
